Course Code,Course Title,Track Name,Department Code,Status,Insert Query
SE140,Easy trieve,Mainframe,ETA,Active,
SE142,Legacy Modernization,Mainframe,ETA,Active,
SE145,Role of IT in Business & Basics of Softw,Business Analysis,ETA,Active,
SE146,Enterprise Applications Overview Part 1,Business Analysis,ETA,Active,
SE147,Requirements Eng- Elicitation & Analysis,Business Analysis,ETA,Active,
SE148BA,Requirements Management and Communicatio,Business Analysis,ETA,Active,
SE149BA,Enterprise Application Overview ? Part 2,Business Analysis,ETA,Active,
SE150BA,Validation and Maintenance LifeCycles,Business Analysis,ETA,Active,
SE69,MF Application Arch Eval and Best Practs,Mainframe,ETA,Active,
SE77,Archi. Choices for Legacy Integration,Mainframe,ETA,Active,
Sectfundmtl,Security Fundamentals,IMS Academy,ETA,Active,
SE-SAPSCRPTS,"SAP Scripts,Dialog Programming",CSI Academy,ETA,Active,
SE-SMARTFRMS,SMART FORMS,CSI Academy,ETA,Active,
SIEBELTRAI,Siebel Training,CSI Academy,ETA,Active,
SOA,IVS-Introduction to SOA Testing,IVS Academy,ETA,Active,
TAe,Talent Acquisition,ENG Academy,ETA,Active,"insert into dbo.Courses([Code],[Title]) values('TAe','Talent Acquisition')"
TAg2571,"Agile Enablement workshop",Agile,ETA,Active,
TBi2148,Analytics Academy Introduction to Analytics              ,BigData,ETA,Active,
TBi2149,Analytics Academy Excel and VBA,BigData,ETA,Active,
TBi2150,Analytics Academy R Programming,BigData,ETA,Active,
TBi2151,Analytics AcademyIntroduction to Statistics ,BigData,ETA,Active,
TBi2152,Analytics AcademyExploratory Data Analysis ,BigData,ETA,Active,
TBi2153,Analytics Academy Practical Machine Learning ,BigData,ETA,Active,
TBi2154,Analytics Academy Regression Models,BigData,ETA,Active,
TBi2155,Analytics Academy SAS Basic,BigData,ETA,Active,
TBi2156,Analytics Academy SAS Advanced,BigData,ETA,Active,
TBu2043,"Talend Open Studio",Business Intelligence,ETA,Active,
TBu2044,ER Modeling,Business Intelligence,ETA,Active,
TBu2045,Data Normalization,Business Intelligence,ETA,Active,
TBu2051,Powerpivot and PowerView,Business Intelligence,ETA,Active,
TCl2226,Introduction to BYOD - Bring Your Device,Cloud,ETA,Active,
TCl2227,Introduction to IoT (Internet of Things),Cloud,ETA,Active,
TCl2228,SMAC - Social-Mobility-Analytics-Cloud,Cloud,ETA,Active,
TCl2563,Oracle Fusion CRM: Sales Cloud,CSI Academy,ETA,Active,
TCS2042,ES TECH CE EAI Appian,Digital & Integration Services,ETA,Active,
TCS2093,SAP HR Travel Management,CSI Academy,ETA,Active,
TCS2130,SAP EWM Extended Warehouse Management,CSI Academy,ETA,Active,
TCS2186,ES-TECH-CE-EAS-SFDC-Advanced Developer,Digital & Integration Services,ETA,Active,
TCS2190,Hybris-Core Platform,CSI Academy,ETA,Active,
TCS2199,"ES-TECH-120-EAI-TIBCO AMX SOA",Digital & Integration Services,ETA,Active,
TCS2300,ES-TECH-CE-EAI-System Architect Essentials I (v7.1),CSI Academy,ETA,Active,
TCS2301,ES-TECH-CE-EAI-System Architect Essentials II (v7.1),CSI Academy,ETA,Active,
TCS2381,"PeopleSoft Travel and Expense",CSI Academy,ETA,Active,
TCS2420,ES-TECH-CE-EAI-System Architect Essentials I ,DISNicheSkills,ETA,Active,
TCS2421,ES-TECH-CE-EAI-System Architect Essentials II,DISNicheSkills,ETA,Active,
TCS2553,"Creation of Crystal reports in IFS Application",CSI Academy,ETA,Active,
TCS2562,"Oracle Fusion HCM Cloud",CSI Academy,ETA,Active,
TCS2653,"Oracle R12 cMRO",CSI Academy,ETA,Active,
TCS2654,"Oracle R12 Receivables",CSI Academy,ETA,Active,
TCS2655,"Oracle Siebel Open UI",CSI Academy,ETA,Active,
TCS2656,Oracle WebCenter Sites,CSI Academy,ETA,Active,
TCS2657,Oracle JDE Order Fulfillment Process,CSI Academy,ETA,Active,
TCS2658,Oracle Rapid Planning,CSI Academy,ETA,Active,
TCS2659,Oracle Hyperion Planning 11,CSI Academy,ETA,Active,
TCS2660,OBIEE 11g Administration,CSI Academy,ETA,Active,
TCS2661,Oracle R12 Advanced General Ledger,CSI Academy,ETA,Active,
TCS2662,Oracle R12 Financials Payables,CSI Academy,ETA,Active,
TCS2663,"Oracle PeopleSoft Admin",CSI Academy,ETA,Active,
TCS2664,"Oracle Kronos Timekeeping & Attendance",CSI Academy,ETA,Active,
TCS2678,"Oracle P2P: Procure to Pay",CSI Academy,ETA,Active,
TCS2679,"Oracle O2C: Order to Cash",CSI Academy,ETA,Active,
TDI2235,Hybris core developer and Hybris commerce  Internal Training,DISNicheSkills,ETA,Active,
TDI2236,Hybris business analyst - External Training,DISNicheSkills,ETA,Active,
TDI2237,Hybris Train the Trainer - External Training,DISNicheSkills,ETA,Active,
TDI2238,AEM : Developer  - External Training,DISNicheSkills,ETA,Active,
TDI2239,AEM : Advanced Developer  - External Training ,DISNicheSkills,ETA,Active,
TDI2240,AEM : System Admin  - External Training,DISNicheSkills,ETA,Active,
TDI2241,SFDC - Certified Technical Architect (CTA) Board Review - Ex,DISNicheSkills,ETA,Active,
TDI2242,"Pega 6.3/7.1 - External Training",DISNicheSkills,ETA,Active,
TDI2243,Pega LSA - External CERTIFICATION,DISNicheSkills,ETA,Active,
TDI2244,IBM Information FrameWork  (IFW) - External Training,DISNicheSkills,ETA,Active,
TDI2256,IBM-BPM - External Training,DISNicheSkills,ETA,Active,
TDi2344,"Backbase Form",Digital & Integration Services,ETA,Active,
TDi2345,Backbase Portal,Digital & Integration Services,ETA,Active,
TDi2407,Adobe Site Catalyst,Digital & Integration Services,ETA,Active,
TDI2451,Sitecore CEP 7 Website Development,DISNicheSkills,ETA,Active,
TDi2457,ES-TECH-CE-DIS-Filenet Basics (Ext),Digital & Integration Services,ETA,Active,
TDi2526,"Oracle OWC CMS",Digital & Integration Services,ETA,Active,
TDi2527,"Oracle OWC Customization",Digital & Integration Services,ETA,Active,
TDi2534,"Salesforce Sales & Service Cloud (Ext)",Digital & Integration Services,ETA,Active,
TDi2537,"Oracle OWC ADF",Digital & Integration Services,ETA,Active,
TDi2538,"Oracle OWC Portal",Digital & Integration Services,ETA,Active,
TDI2572,"Liferay - External Training",DISNicheSkills,ETA,Active,
TDI2573,"Elastic Path - External Training",DISNicheSkills,ETA,Active,
TDi2632,"AEM 5.6 Developer - Basic",Digital & Integration Services,ETA,Active,
TDI2633,"Adobe Neolane - External Training",DISNicheSkills,ETA,Active,
TDI2634,"Kinaxis Rapid Response - External Training",DISNicheSkills,ETA,Active,
TDI2636,"Open Text - External Training",DISNicheSkills,ETA,Active,
TDi2680,"ES-TECH-CE-DIS-SFDC-Integrating with Force.com",Digital & Integration Services,ETA,Active,
TEN2095,Cadence Tools EDI Flat Implementation,ENG Academy,ETA,Active,"insert into dbo.Courses([Code],[Title]) values('TEN2095','Cadence Tools EDI Flat Implementation')"
TEN2096,"Cadence Tools  Virtuoso basic",ENG Academy,ETA,Active,"insert into dbo.Courses([Code],[Title]) values('TEN2096','Cadence Tools  Virtuoso basic')"
TEN2097,Cadence Tools  UVM,ENG Academy,ETA,Active,"insert into dbo.Courses([Code],[Title]) values('TEN2097','Cadence Tools  UVM')"
TEN2098,"Abaqus",ENG Academy,ETA,Active,"insert into dbo.Courses([Code],[Title]) values('TEN2098','Abaqus')"
TEN2107,LTE Overview and Call flow procedures,ENG Academy,ETA,Active,"insert into dbo.Courses([Code],[Title]) values('TEN2107','LTE Overview and Call flow procedures')"
TEN2110,SevOne L2 Training,ENG Academy,ETA,Active,"insert into dbo.Courses([Code],[Title]) values('TEN2110','SevOne L2 Training')"
TEN2111,Media website using Adobe CQ5   Phase 1,ENG Academy,ETA,Active,"insert into dbo.Courses([Code],[Title]) values('TEN2111','Media website using Adobe CQ5   Phase 1')"
TEN2113,Media website using Adobe CQ5   Phase 2,ENG Academy,ETA,Active,"insert into dbo.Courses([Code],[Title]) values('TEN2113','Media website using Adobe CQ5   Phase 2')"
TEN2114,CLI Test Automation  Autoexpect  Phase 1,ENG Academy,ETA,Active,"insert into dbo.Courses([Code],[Title]) values('TEN2114','CLI Test Automation  Autoexpect  Phase 1')"
TEN2115,CLI Test Automation  Autoexpect  Phase 2,ENG Academy,ETA,Active,"insert into dbo.Courses([Code],[Title]) values('TEN2115','CLI Test Automation  Autoexpect  Phase 2')"
TEN2116,Natural Language IVR for Banks  Phase 1,ENG Academy,ETA,Active,"insert into dbo.Courses([Code],[Title]) values('TEN2116','Natural Language IVR for Banks  Phase 1')"
TEN2117,Natural Language IVR for Banks  Phase 2,ENG Academy,ETA,Active,"insert into dbo.Courses([Code],[Title]) values('TEN2117','Natural Language IVR for Banks  Phase 2')"
TEN2118,Natural Lang IVR for Healthcare Phase 1,ENG Academy,ETA,Active,"insert into dbo.Courses([Code],[Title]) values('TEN2118','Natural Lang IVR for Healthcare Phase 1')"
TEN2119,Natural Lang IVR for Healthcare Phase 2,ENG Academy,ETA,Active,"insert into dbo.Courses([Code],[Title]) values('TEN2119','Natural Lang IVR for Healthcare Phase 2')"
TEN2120,Development Infy tools Patran PCL,ENG Academy,ETA,Active,"insert into dbo.Courses([Code],[Title]) values('TEN2120','Development Infy tools Patran PCL')"
TEN2121,Geometry Optimization of Srotor Groove,ENG Academy,ETA,Active,"insert into dbo.Courses([Code],[Title]) values('TEN2121','Geometry Optimization of Srotor Groove')"
TEN2122,Crack Propagation study of Turbine blade,ENG Academy,ETA,Active,"insert into dbo.Courses([Code],[Title]) values('TEN2122','Crack Propagation study of Turbine blade')"
TEN2123,DFEM Validation,ENG Academy,ETA,Active,"insert into dbo.Courses([Code],[Title]) values('TEN2123','DFEM Validation')"
TEN2124,Steam Flow Path Design,ENG Academy,ETA,Active,"insert into dbo.Courses([Code],[Title]) values('TEN2124','Steam Flow Path Design')"
TEN2125,Linear Static Analysis Shear Clips,ENG Academy,ETA,Active,"insert into dbo.Courses([Code],[Title]) values('TEN2125','Linear Static Analysis Shear Clips')"
TEN2126,Automated Engineering Product Repair and overhaulteller,ENG Academy,ETA,Active,"insert into dbo.Courses([Code],[Title]) values('TEN2126','Automated Engineering Product Repair and overhaulteller')"
TEN2127,Desgn Dev of mechanism plastics  foams for concept rail seat,ENG Academy,ETA,Active,"insert into dbo.Courses([Code],[Title]) values('TEN2127','Desgn Dev of mechanism plastics  foams for concept rail seat')"
TEN2128,Think Composites,ENG Academy,ETA,Active,"insert into dbo.Courses([Code],[Title]) values('TEN2128','Think Composites')"
TEN2129,Introduction to Fracture using Abaqus,ENG Academy,ETA,Active,"insert into dbo.Courses([Code],[Title]) values('TEN2129','Introduction to Fracture using Abaqus')"
TEN2161,ACLI Tool development Phase 1,ENG Academy,ETA,Active,"insert into dbo.Courses([Code],[Title]) values('TEN2161','ACLI Tool development Phase 1')"
TEN2162,ACLI Tool development Phase 2,ENG Academy,ETA,Active,"insert into dbo.Courses([Code],[Title]) values('TEN2162','ACLI Tool development Phase 2')"
TEN2163,Log Analyzer Tool  Phase 1,ENG Academy,ETA,Active,"insert into dbo.Courses([Code],[Title]) values('TEN2163','Log Analyzer Tool  Phase 1')"
TEN2164,Log Analyzer Tool  Phase 2,ENG Academy,ETA,Active,"insert into dbo.Courses([Code],[Title]) values('TEN2164','Log Analyzer Tool  Phase 2')"
TEN2165,Audio player recorder automation 1,ENG Academy,ETA,Active,"insert into dbo.Courses([Code],[Title]) values('TEN2165','Audio player recorder automation 1')"
TEN2166,Audio player recorder automation 2,ENG Academy,ETA,Active,"insert into dbo.Courses([Code],[Title]) values('TEN2166','Audio player recorder automation 2')"
TEN2167,Conference Booking Application  Phase 1,ENG Academy,ETA,Active,"insert into dbo.Courses([Code],[Title]) values('TEN2167','Conference Booking Application  Phase 1')"
TEN2168,Conference Booking Application Phase 2,ENG Academy,ETA,Active,"insert into dbo.Courses([Code],[Title]) values('TEN2168','Conference Booking Application Phase 2')"
TEN2169,Media related,ENG Academy,ETA,Active,"insert into dbo.Courses([Code],[Title]) values('TEN2169','Media related')"
TEN2170,IOT Frame work,ENG Academy,ETA,Active,"insert into dbo.Courses([Code],[Title]) values('TEN2170','IOT Frame work')"
TEN2171,Wireless Telecom Product Testing,ENG Academy,ETA,Active,"insert into dbo.Courses([Code],[Title]) values('TEN2171','Wireless Telecom Product Testing')"
TEN2189,Spirent Avalanche Test Tool  Training,ENG Academy,ETA,Active,"insert into dbo.Courses([Code],[Title]) values('TEN2189','Spirent Avalanche Test Tool  Training')"
TEN2191,LabView Core 1,ENG Academy,ETA,Active,"insert into dbo.Courses([Code],[Title]) values('TEN2191','LabView Core 1')"
TEN2192,LabView Core 2,ENG Academy,ETA,Active,"insert into dbo.Courses([Code],[Title]) values('TEN2192','LabView Core 2')"
TEN2193,Data Acquisition and Signal Conditioning,ENG Academy,ETA,Active,"insert into dbo.Courses([Code],[Title]) values('TEN2193','Data Acquisition and Signal Conditioning')"
TEN2194,Value Analysis- Value Engineering,ENG Academy,ETA,Active,"insert into dbo.Courses([Code],[Title]) values('TEN2194','Value Analysis- Value Engineering')"
TEN2220,"Linux Basics and Scripting",ENG Academy,ETA,Active,"insert into dbo.Courses([Code],[Title]) values('TEN2220','Linux Basics and Scripting')"
TEN2221,Linux Programming,ENG Academy,ETA,Active,"insert into dbo.Courses([Code],[Title]) values('TEN2221','Linux Programming')"
TEN2249,Intro to Contact Center and Genesys,ENG Academy,ETA,Active,"insert into dbo.Courses([Code],[Title]) values('TEN2249','Intro to Contact Center and Genesys')"
TEN2253,LabView FPGA,ENG Academy,ETA,Active,"insert into dbo.Courses([Code],[Title]) values('TEN2253','LabView FPGA')"
TEN2265,Injection Moulding,ENG Academy,ETA,Active,"insert into dbo.Courses([Code],[Title]) values('TEN2265','Injection Moulding')"
TEN2268,Research Methods session,ENG Academy,ETA,Active,"insert into dbo.Courses([Code],[Title]) values('TEN2268','Research Methods session')"
TEN2274,"Introduction to Hypermesh",ENG Academy,ETA,Active,"insert into dbo.Courses([Code],[Title]) values('TEN2274','Introduction to Hypermesh')"
TEN2275,Basic Engineering Design-I,ENG Academy,ETA,Active,"insert into dbo.Courses([Code],[Title]) values('TEN2275','Basic Engineering Design-I')"
TEN2297,"SOAP UI Automation",ENG Academy,ETA,Active,"insert into dbo.Courses([Code],[Title]) values('TEN2297','SOAP UI Automation')"
TEN2322,"Genesys eServices 8.1 Deployment and Development",ENG Academy,ETA,Active,"insert into dbo.Courses([Code],[Title]) values('TEN2322','Genesys eServices 8.1 Deployment and Development')"
TEN2324,ENG T200 VLSI JTAG Architecture Design,ENG Academy,ETA,Active,"insert into dbo.Courses([Code],[Title]) values('TEN2324','ENG T200 VLSI JTAG Architecture Design')"
TEN2325,ENG T200 VLSI JTAG Verification,ENG Academy,ETA,Active,"insert into dbo.Courses([Code],[Title]) values('TEN2325','ENG T200 VLSI JTAG Verification')"
TEN2326,ENG T200 VLSI MBIST Diagnostics and Reparability,ENG Academy,ETA,Active,"insert into dbo.Courses([Code],[Title]) values('TEN2326','ENG T200 VLSI MBIST Diagnostics and Reparability')"
TEN2327,ENG T200 VLSI FPGA Design Basics,ENG Academy,ETA,Active,"insert into dbo.Courses([Code],[Title]) values('TEN2327','ENG T200 VLSI FPGA Design Basics')"
TEN2328,"ENG T200 VLSI Physical Design Basics ",ENG Academy,ETA,Active,"insert into dbo.Courses([Code],[Title]) values('TEN2328','ENG T200 VLSI Physical Design Basics ')"
TEN2329,ENG T200 VLSI Physical Design SignOff Checks ,ENG Academy,ETA,Active,"insert into dbo.Courses([Code],[Title]) values('TEN2329','ENG T200 VLSI Physical Design SignOff Checks ')"
TEN2330,"ENG T200 VLSI MBIST Implementation and Verification",ENG Academy,ETA,Active,"insert into dbo.Courses([Code],[Title]) values('TEN2330','ENG T200 VLSI MBIST Implementation and Verification')"
TEN2331,ENG T200 VLSI SCAN Compression,ENG Academy,ETA,Active,"insert into dbo.Courses([Code],[Title]) values('TEN2331','ENG T200 VLSI SCAN Compression')"
TEN2332,ENG T200 VLSI Static Timing Analysis,ENG Academy,ETA,Active,"insert into dbo.Courses([Code],[Title]) values('TEN2332','ENG T200 VLSI Static Timing Analysis')"
TEN2333,ENG T200 VLSI Low Power Design Basics,ENG Academy,ETA,Active,"insert into dbo.Courses([Code],[Title]) values('TEN2333','ENG T200 VLSI Low Power Design Basics')"
TEN2340,"ENG T200 VLSI SoC Concepts",ENG Academy,ETA,Active,"insert into dbo.Courses([Code],[Title]) values('TEN2340','ENG T200 VLSI SoC Concepts')"
TEN2341,ENG T200 VLSI Synthesis Concepts,ENG Academy,ETA,Active,"insert into dbo.Courses([Code],[Title]) values('TEN2341','ENG T200 VLSI Synthesis Concepts')"
TEN2342,ENG T200 VLSI System Verilog,ENG Academy,ETA,Active,"insert into dbo.Courses([Code],[Title]) values('TEN2342','ENG T200 VLSI System Verilog')"
TEN2343,"ENG T200 VLSI System Verilog Functional Coverage",ENG Academy,ETA,Active,"insert into dbo.Courses([Code],[Title]) values('TEN2343','ENG T200 VLSI System Verilog Functional Coverage')"
TEN2387,"DO 178B",ENG Academy,ETA,Active,"insert into dbo.Courses([Code],[Title]) values('TEN2387','DO 178B')"
TEN2391,"Overview of Neuromodulation (SCS & DBS)",ENG Academy,ETA,Active,"insert into dbo.Courses([Code],[Title]) values('TEN2391','Overview of Neuromodulation (SCS & DBS)')"
TEN2397,Alstom bearings and pedestals,ENG Academy,ETA,Active,"insert into dbo.Courses([Code],[Title]) values('TEN2397','Alstom bearings and pedestals')"
TEN2416,VPDM Tips & Tricks,ENG Academy,ETA,Active,"insert into dbo.Courses([Code],[Title]) values('TEN2416','VPDM Tips & Tricks')"
TEN2435,Service Configuration Parser tool & Tools Portal Development,ENG Academy,ETA,Active,"insert into dbo.Courses([Code],[Title]) values('TEN2435','Service Configuration Parser tool & Tools Portal Development')"
TEN2436,C# Jumpstart,ENG Academy,ETA,Active,"insert into dbo.Courses([Code],[Title]) values('TEN2436','C# Jumpstart')"
TEN2462,Introduction to Ansys,ENG Academy,ETA,Active,"insert into dbo.Courses([Code],[Title]) values('TEN2462','Introduction to Ansys')"
TEN2489,"LINQ Jumpstart",ENG Academy,ETA,Active,"insert into dbo.Courses([Code],[Title]) values('TEN2489','LINQ Jumpstart')"
TEN2500,"ENOVIA VPM Live Collaboration",ENG Academy,ETA,Active,"insert into dbo.Courses([Code],[Title]) values('TEN2500','ENOVIA VPM Live Collaboration')"
TEN2501,CATIA Mechanical Design,ENG Academy,ETA,Active,"insert into dbo.Courses([Code],[Title]) values('TEN2501','CATIA Mechanical Design')"
TEN2561," TETAENGCSPIC2010",ENG Academy,ETA,Active,"insert into dbo.Courses([Code],[Title]) values('TEN2561',' TETAENGCSPIC2010')"
TEN2562,"TETAENGCSPIC2021",ENG Academy,ETA,Active,"insert into dbo.Courses([Code],[Title]) values('TEN2562','TETAENGCSPIC2021')"
TEN2576,CDRM - Source Code Management Tool GIT,ENG Academy,ETA,Active,"insert into dbo.Courses([Code],[Title]) values('TEN2576','CDRM - Source Code Management Tool GIT')"
TEN2577,"CDRM - Source Code Management Tool SVN",ENG Academy,ETA,Active,"insert into dbo.Courses([Code],[Title]) values('TEN2577','CDRM - Source Code Management Tool SVN')"
TEN2578,CDRM - Source Code Management Tool TFS,ENG Academy,ETA,Active,"insert into dbo.Courses([Code],[Title]) values('TEN2578','CDRM - Source Code Management Tool TFS')"
TEN2579,"CDRM - Source Code Management Tool RTC",ENG Academy,ETA,Active,"insert into dbo.Courses([Code],[Title]) values('TEN2579','CDRM - Source Code Management Tool RTC')"
TEN2580,"CDRM - ClearCase Basics",ENG Academy,ETA,Active,"insert into dbo.Courses([Code],[Title]) values('TEN2580','CDRM - ClearCase Basics')"
TEN2581,"CDRM Tools Training on Chef",ENG Academy,ETA,Active,"insert into dbo.Courses([Code],[Title]) values('TEN2581','CDRM Tools Training on Chef')"
TEN2582,"CDRM Tools Training on Puppet",ENG Academy,ETA,Active,"insert into dbo.Courses([Code],[Title]) values('TEN2582','CDRM Tools Training on Puppet')"
